id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm988049,Virus Hunters,MOVIE,"At the height of the COVID-19 crisis, National Geographic Explorer, Chris Golden, and ABC News foreign correspondent, James Longman, embark on an epic worldwide journey to figure out how to stop the next pandemic, before it’s too late.",2020,PG,44,['documentation'],N/A,0,tt13899240,6.5,28,1.807,6.5
tm876282,Viking Warrior Women,MOVIE,"Using original excavation data combined with cutting edge computer graphics, we recreate the grave of a mighty viking warrior woman as never seen before.",2019,PG,45,['documentation'],['US'],0,tt11676420,5.6,82,1.74,6
tm976261,Epic Holiday Showdown,MOVIE,"Santa and Mrs. Claus, played by “Entertainment Tonight’s” Kevin Frazier and Nischelle Turner, respectively, enlist the help of Disney Channel stars to save the holidays from Ebenezer Scrooge (“Raven’s Home” star Anneliese van der Pol). The stars take on a series of zany holiday-themed challenges to lift her evil curse on Christmas.",2020,Others,49,N/A,['US'],0,tt13471280,4.8,40,1.622,2
tm960311,Sharks of the Bermuda Triangle,MOVIE,Marine biologist Dr. Austin Gallagher searches for the holy grail of shark research -- the secret breeding grounds of tiger sharks.,2020,Others,43,['documentation'],['US'],0,tt13063526,5.5,30,1.544,7.7
tm848055,High School Musical: The Musical: The Series: The Special,MOVIE,An exclusive look into the making of High School Musical: The Musical: The Series.,2019,Others,23,"['documentation', 'music', 'drama', 'comedy']",['US'],0,tt11448424,7,226,1.443,8.6
ts271549,Life Below Zero: Northern Territories,SHOW,"Stories of people, including First Nations people, who live off the grid in remote regions of Northern Canada, and how they spend their day-to-day lives.",2020,Others,44,"['action', 'reality', 'documentation']","['CA', 'US']",2,tt16409608,7.7,47,1.408,9.5
tm959308,Secrets of the Bull Shark,MOVIE,We know Bull Sharks swim upriver and we know they hunt in the sea. But we've never been able to see it all like this. We see them attack and consume other sharks. We watch their shady hunts in the deep. We follow them up freshwater rivers to pupping grounds. We see them hunt shoals of fish from drones above and we watch as they clash with hippos and crocodiles.,2020,Others,44,['documentation'],['US'],0,tt13130602,6.1,10,1.229,7
tm1119960,Lost Tombs of the Pyramids,MOVIE,"In the shadow of the pyramids, an elite team of archaeologists embark on an extraordinary excavation. Could this secret site reveal startling new evidence about the great pharaohs who built these majestic monuments?",2020,PG,44,['documentation'],['GB'],0,tt15545084,6.1,85,1.17,6.4
tm1018677,Disney My Music Story: Perfume,MOVIE,"This documentary features the band performing their favourite classic Disney tracks, along with information on Perfume’s life stories, their passion for music, giving details of their favourite Disney memories and much more.",2020,Others,71,"['music', 'documentation']",['JP'],0,tt14096790,6.6,10,0.899,8
tm1016993,The Hidden Kingdoms of China,MOVIE,"THE HIDDEN KINGDOMS OF CHINA takes audiences into the secret wilds of China to reveal the beauty of its hidden kingdoms. With unique access to locations across the country, viewers go on a journey through these magical realms, exploring five very different worlds. ""Stars"" of these kingdoms include iconic and charismatic animals, sharing their worlds with other fascinating creatures.",2020,PG,88,['documentation'],['CN'],0,tt13975730,6.9,57,0.762,8
tm822278,Man vs. Shark,MOVIE,Jeremiah tries to create a shark suit to be able to safely be in the water with sharks. Very beautiful shots with him and his crew.,2019,PG,44,['documentation'],['US'],0,tt10644346,6.2,64,0.72,8
tm958703,Shark vs. Surfer,MOVIE,With shark attacks on the rise worldwide surfers are taking the brunt of the bites. To understand why a one hour SharkFest special relives the most harrowing of shark vs surfer stories from the world's deadliest shark infested surf beaches. Using unbelievable caught on camera encounters and interviews from the victims themselves we answer the question once and for all: Are we really in danger?,2020,Others,44,['documentation'],['US'],0,tt13161852,6.1,24,0.642,5
tm885536,Sauver Notre-Dame,MOVIE,"In the night of April 15, 2019, Notre-Dame de Paris was burning at her very heart. 'Saving Notre-Dame' captures unique human stories facing extreme situations and bears witness to the progress and challenges of this once in a life mission.",2020,Others,44,"['history', 'documentation']",['FR'],0,tt12224314,6.7,79,0.637,6
ts225712,Jungle Animal Rescue,SHOW,"A land of elephants, tigers, leopards and bears, India is one of the most biodiverse countries on earth. But it's also home to 1.3 billion people who increasingly compete with wild animals for living space. Now, a dedicated team of conservationists and vets are on a mission to rescue animals in distress and find a way for India's people and wildlife to coexist in harmony.",2020,TV-PG,44,['documentation'],['US'],1,tt12690880,6.8,15,0.633,6
ts251262,Star Wars: The Bad Batch,SHOW,The 'Bad Batch' of elite and experimental clones make their way through an ever-changing galaxy in the immediate aftermath of the Clone Wars.,2021,TV-PG,28,"['scifi', 'animation', 'action', 'drama', 'fantasy']",['US'],2,tt12708542,7.8,39558,145.239,8.3
tm465131,Black Panther: Wakanda Forever,MOVIE,"Queen Ramonda, Shuri, M’Baku, Okoye and the Dora Milaje fight to protect their nation from intervening world powers in the wake of King T’Challa’s death.  As the Wakandans strive to embrace their next chapter, the heroes must band together with the help of War Dog Nakia and Everett Ross and forge a new path for the kingdom of Wakanda.",2022,PG-13,162,"['action', 'scifi', 'drama', 'fantasy', 'thriller']",['US'],0,tt10954592,6.8,235189,2159.377,7.337
ts85391,Star Wars: Andor,SHOW,"The tale of the burgeoning rebellion against the Empire and how people and planets became involved. In an era filled with danger, deception and intrigue, Cassian Andor embarks on the path that is destined to turn him into a rebel hero.",2022,TV-14,46,"['drama', 'scifi', 'action', 'war', 'thriller']",['US'],1,tt9253284,8.4,124497,156.301,8.241
ts359881,National Treasure: Edge of History,SHOW,"While searching for history's greatest treasure, Jess Valenzuela unburies her family's secret past.",2022,TV-14,45,"['action', 'thriller']",['US'],1,tt12580982,5.6,10082,51.335,7.2
tm1153947,Fire of Love,MOVIE,Intrepid scientists and lovers Katia and Maurice Krafft died in a volcanic explosion doing the very thing that brought them together: unraveling the mysteries of volcanoes by capturing the most explosive imagery ever recorded.,2022,PG,98,['documentation'],"['CA', 'US']",0,tt16227014,7.6,9317,15.212,7.3
ts187000,Willow,SHOW,"Many years after the events of the original film, legendary sorcerer Willow leads a group of misfit heroes on a dangerous rescue mission through a world beyond their wildest imaginations.",2022,TV-14,50,"['action', 'drama', 'scifi', 'fantasy', 'romance']",['US'],1,tt10278918,5.6,29332,234.838,7.078
ts219048,Obi-Wan Kenobi,SHOW,"During the reign of the Galactic Empire, former Jedi Master, Obi-Wan Kenobi, embarks on a crucial mission to confront allies turned enemies and face the wrath of the Empire.",2022,TV-14,44,"['scifi', 'action', 'drama']",['US'],1,tt8466564,7.1,201134,78.102,7.303
ts219003,Moon Knight,SHOW,"When Steven Grant, a mild-mannered gift-shop employee, becomes plagued with blackouts and memories of another life, he discovers he has dissociative identity disorder and shares a body with mercenary Marc Spector. As Steven/Marc’s enemies converge upon them, they must navigate their complex identities while thrust into a deadly mystery among the powerful gods of Egypt.",2022,TV-14,48,"['scifi', 'action', 'drama', 'fantasy', 'horror', 'thriller']",['US'],1,tt10857168,7.3,237154,142.583,7.894
ts86474,Loki,SHOW,"After stealing the Tesseract during the events of “Avengers: Endgame,” an alternate version of Loki is brought to the mysterious Time Variance Authority, a bureaucratic organization that exists outside of time and space and monitors the timeline. They give Loki a choice: face being erased from existence due to being a “time variant” or help fix the timeline and stop a greater threat.",2021,TV-14,48,"['drama', 'scifi', 'fantasy', 'action']",['US'],1,tt9140554,8.2,329605,139.219,8.17
ts270001,The Book of Boba Fett,SHOW,Bounty hunter Boba Fett and mercenary Fennec Shand navigate the underworld when they return to Tatooine to claim Jabba the Hutt's old turf.,2021,TV-14,47,"['action', 'scifi', 'fantasy', 'romance', 'western', 'family']",['US'],1,tt13668894,7.3,158397,77.392,7.83
ts246110,She-Hulk: Attorney at Law,SHOW,"Jennifer Walters navigates the complicated life of a single, 30-something attorney who also happens to be a green 6-foot-7-inch superpowered hulk.",2022,TV-14,32,"['scifi', 'comedy', 'drama', 'action']",['US'],1,tt10857160,5.2,172814,171.379,6.519
ts86795,WandaVision,SHOW,Wanda Maximoff and Vision—two super-powered beings living idealized suburban lives—begin to suspect that everything is not as it seems.,2021,TV-14,39,"['scifi', 'drama', 'fantasy', 'romance', 'action', 'comedy']",['US'],1,tt9140560,7.9,333558,99.622,8.288
ts299852,The Beatles: Get Back,SHOW,Documentary about the music group The Beatles featuring in-studio footage that was shot in early 1969 for the 1970 feature film 'Let It Be.',2021,Others,156,"['music', 'documentation']","['NZ', 'US', 'GB']",1,tt11950984,9,24054,11.192,8.397
ts270815,Limitless with Chris Hemsworth,SHOW,"Global movie star Chris Hemsworth, despite being in peak superhero-condition, is on a personal mission to learn how to stay young, healthy, strong, and resilient. Undergoing a series of epic trials and extraordinary challenges, he’ll learn firsthand how we can live better for longer by discovering ways to regenerate damage, maximize strength, build resilience, supercharge memory and confront mortality.",2022,TV-14,53,"['action', 'documentation']","['GB', 'US']",1,tt11714334,8.1,2746,16.831,9.1
tm460711,Free Guy,MOVIE,A bank teller called Guy realizes he is a background character in an open world video game called Free City that will soon go offline.,2021,PG-13,114,"['comedy', 'scifi', 'action', 'fantasy']",['US'],0,tt6264654,7.1,380433,119.287,7.589
tm821210,Thor: Love and Thunder,MOVIE,"After his retirement is interrupted by Gorr the God Butcher, a galactic killer who seeks the extinction of the gods, Thor Odinson enlists the help of King Valkyrie, Korg, and ex-girlfriend Jane Foster, who now wields Mjolnir as the Mighty Thor. Together they embark upon a harrowing cosmic adventure to uncover the mystery of the God Butcher’s vengeance and stop him before it’s too late.",2022,PG-13,119,"['comedy', 'action', 'fantasy', 'romance', 'scifi', 'music']",['US'],0,tt10648342,6.3,349821,449.249,6.625
ts219018,Ms. Marvel,SHOW,"A great student, avid gamer, and voracious fan-fic scribe, Kamala Khan has a special affinity for superheroes, particularly Captain Marvel. However, she struggles to fit in at home and at school — that is, until she gets superpowers like the heroes she’s always looked up to. Life is easier with superpowers, right?",2022,TV-14,45,"['action', 'comedy', 'scifi', 'drama', 'fantasy', 'crime', 'family']",['US'],1,tt10857164,6.2,106454,55.526,6.682
ts89837,Hawkeye,SHOW,"Former Avenger Clint Barton has a seemingly simple mission: get back to his family for Christmas. Possible? Maybe with the help of Kate Bishop, a 22-year-old archer with dreams of becoming a superhero. The two are forced to work together when a presence from Barton’s past threatens to derail far more than the festive spirit.",2021,TV-14,47,"['drama', 'comedy', 'action', 'crime', 'scifi']",['US'],1,tt10161282,7.5,189109,104.481,8.032
ts353971,Star Wars: Tales of the Jedi,SHOW,Journey into the lives of two distinctly different Jedi from the prequel era – Ahsoka Tano and Count Dooku. Each will be put to the test as they make choices that will define their destinies.,2022,TV-PG,14,"['scifi', 'action', 'drama', 'fantasy', 'animation']",['US'],1,tt20723374,8.2,24353,40.273,8.11
